ate,rate,duration,front_cloud_match_num,back_cloud_match_num,front_kf_num,back_kf_num,lost_timestamp,new_map_timestamp,lost_time,sum_bag_size,sum_nosampling_bag_size,ref_traj_duration,est_traj_duration,speed,nosampling_speed,subdir
0.108252,0.884957,60.7315,65.0,301.0,10.0,10.0,13.5,16.7,1.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_44_35
0.39451,0.889526,73.5505,43.0,356.0,10.0,10.0,22.1,26.1,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-20_00_09
0.316158,0.887289,73.5393,716.0,713.0,20.0,20.0,15.5,23.4,1.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_48_41
0.135756,0.889526,58.9517,476.0,295.0,10.0,10.0,22.1,26.2,1.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_15_15
0.0898138,0.642719,68.5509,221.0,891.0,20.0,20.0,13.5,16.7,1.0,0.0,0.0,155.7,18.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-18_25_39
0.368669,0.88264,67.0218,1126.0,667.0,20.0,20.0,22.1,26.3,1.0,0.0,0.0,155.7,25.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_40_32
0.119791,0.887289,76.1241,56.0,290.0,10.0,10.0,22.0,25.6,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_38_00
0.258912,0.878097,74.9076,73.0,273.0,10.0,10.0,22.0,26.0,2.0,0.0,0.0,155.7,25.8,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_12_54
0.225101,0.887289,96.0489,1494.0,1194.0,20.0,20.0,22.1,26.2,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_59_40
0.429536,0.887289,69.9087,63.0,1561.0,20.0,20.0,14.5,17.7,1.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_19_56
0.0956388,0.889526,73.0713,96.0,270.0,10.0,10.0,22.1,25.2,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-20_17_14
0.177386,0.889526,69.8015,143.0,41.0,5.0,5.0,22.0,26.0,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-21_19_13
0.0850905,0.887289,72.4149,86.0,255.0,10.0,10.0,22.1,26.0,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-20_10_05
0.493129,0.884957,77.8948,47.0,780.0,10.0,10.0,22.0,25.2,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-20_04_49
0.166153,0.884957,76.0241,51.0,220.0,10.0,10.0,22.1,26.1,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_21_23
0.107635,0.889526,61.9686,75.0,326.0,10.0,10.0,13.4,16.6,1.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_40_51
0.380801,0.88264,68.499,24.0,123.0,5.0,5.0,22.0,25.9,2.0,0.0,0.0,155.7,25.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-21_02_19
0.051248,0.889526,93.7321,374.0,1020.0,20.0,20.0,22.0,25.4,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_30_25
0.83603,0.889526,60.8272,24.0,349.0,10.0,10.0,14.1,17.3,1.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_26_43
0.116429,0.889526,67.3804,13.0,52.0,5.0,5.0,22.1,26.2,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-20_42_46
0.0785015,0.889526,93.5009,490.0,1014.0,20.0,20.0,22.1,25.2,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-18_10_05
0.455765,0.884957,56.0935,5.0,41.0,5.0,5.0,14.2,17.4,1.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-20_58_34
1.02769,0.887289,74.4944,11.0,322.0,10.0,10.0,22.0,26.0,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_27_56
0.0977326,0.889526,72.237,44.0,216.0,10.0,10.0,22.1,26.2,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_02_43
0.347488,0.889526,67.1224,9.0,182.0,5.0,5.0,22.0,25.9,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-21_16_40
0.082627,0.879291,67.9827,375.0,1388.0,20.0,20.0,13.7,16.9,1.0,0.0,0.0,155.7,25.8,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_22_35
0.0694571,0.880435,90.4274,371.0,1091.0,20.0,20.0,22.0,26.0,2.0,0.0,0.0,155.7,25.8,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_14_02
0.177452,0.884957,73.4218,41.0,163.0,10.0,10.0,22.1,26.4,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_35_17
0.415848,0.88264,46.9586,0.0,0.0,20.0,20.0,-1311878241.2,-1311878241.2,0.0,0.0,0.0,155.7,25.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-18_19_32
0.0827238,0.887289,87.2756,277.0,1003.0,20.0,20.0,22.1,26.2,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_56_47
0.224527,0.887289,78.5683,48.0,576.0,10.0,10.0,22.0,27.2,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_33_46
0.0603685,0.88264,58.2632,23.0,246.0,5.0,5.0,13.4,16.6,1.0,0.0,0.0,155.7,25.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-20_50_03
0.112208,0.884957,46.977,0.0,0.0,10.0,10.0,-1311878241.2,-1311878241.2,0.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_10_23
0.135022,0.887289,74.4587,30.0,274.0,10.0,10.0,22.0,25.9,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_17_35
0.0641496,0.88264,69.6514,508.0,1495.0,20.0,20.0,15.5,18.6,1.0,0.0,0.0,155.7,25.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_12_45
0.118941,0.873467,62.0323,48.0,253.0,10.0,10.0,13.6,16.8,1.0,0.0,0.0,155.7,25.6,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_31_26
0.219413,0.887289,70.8671,25.0,54.0,5.0,5.0,22.0,26.2,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-21_00_56
0.0863224,0.88264,60.3831,253.0,334.0,10.0,10.0,15.5,19.2,1.0,0.0,0.0,155.7,25.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_22_51
1.12852,0.889526,65.3147,12.0,137.0,5.0,5.0,22.1,26.2,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-21_20_29
0.0825875,0.88264,89.2181,190.0,1063.0,20.0,20.0,22.1,26.0,2.0,0.0,0.0,155.7,25.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-18_27_00
0.0856192,0.642719,47.0073,0.0,0.0,20.0,20.0,-1311878241.2,-1311878241.2,0.0,0.0,0.0,155.7,18.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_36_57
0.0691903,0.88264,91.5394,270.0,1194.0,20.0,20.0,22.1,26.1,2.0,0.0,0.0,155.7,25.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-18_31_14
0.132246,0.887289,46.9617,0.0,0.0,20.0,20.0,-1311878241.2,-1311878241.2,0.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_54_33
0.102713,0.889526,67.0955,35.0,87.0,5.0,5.0,22.0,25.9,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-20_41_27
0.650554,0.88264,59.7377,522.0,288.0,10.0,10.0,22.1,26.2,1.0,0.0,0.0,155.7,25.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-20_12_37
0.0704698,0.887289,60.4195,550.0,131.0,10.0,10.0,22.1,26.0,1.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-20_11_30
0.706964,0.878097,56.5716,5.0,65.0,5.0,5.0,13.6,16.7,1.0,0.0,0.0,155.7,25.8,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-21_09_37
0.249503,0.889526,76.0202,101.0,269.0,10.0,10.0,22.0,26.2,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_57_18
0.290351,0.889526,57.9336,11.0,212.0,5.0,5.0,14.0,17.3,1.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-21_12_55
0.0633687,0.889526,67.1561,141.0,517.0,20.0,20.0,13.4,16.6,1.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-18_15_11
0.0414189,0.884957,69.0485,423.0,1060.0,20.0,20.0,13.5,16.7,1.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_51_23
0.0911381,0.640372,67.2728,179.0,821.0,20.0,20.0,13.4,16.6,1.0,0.0,0.0,155.7,18.8,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_55_32
0.123502,0.887289,66.243,21.0,81.0,5.0,5.0,22.1,26.0,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-21_17_54
0.243361,0.887289,59.6964,460.0,202.0,10.0,10.0,22.0,26.0,1.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-20_01_35
0.594382,0.878097,66.6124,80.0,233.0,10.0,10.0,14.8,21.3,1.0,0.0,0.0,155.7,25.8,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_20_09
0.403618,0.879291,57.7069,24.0,80.0,5.0,5.0,13.6,16.7,1.0,0.0,0.0,155.7,25.8,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-21_11_50
0.0671746,0.88264,62.2059,105.0,431.0,10.0,10.0,13.3,16.5,1.0,0.0,0.0,155.7,25.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_45_47
0.0870037,0.889526,77.0689,113.0,150.0,5.0,5.0,22.1,28.3,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-20_54_42
0.896738,0.889526,74.5342,63.0,353.0,10.0,10.0,22.1,25.5,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_43_13
0.622509,0.647241,67.5565,170.0,918.0,20.0,20.0,14.8,17.9,1.0,0.0,0.0,155.7,19.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-18_04_29
0.404174,0.642719,73.2499,67.0,871.0,20.0,20.0,14.8,17.9,1.0,0.0,0.0,155.7,18.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-18_08_40
0.0963862,0.887289,91.5813,113.0,1184.0,20.0,20.0,22.1,26.0,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-18_01_28
0.0552142,0.887289,61.0481,493.0,181.0,10.0,10.0,22.1,26.0,1.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-19_09_09
0.0848627,0.887289,93.6251,101.0,1543.0,20.0,20.0,22.0,25.5,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-18_11_46
0.214297,0.887289,90.6698,324.0,1374.0,20.0,20.0,22.1,26.1,2.0,0.0,0.0,155.7,26.0,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-18_16_30
0.0568942,0.874794,92.6663,408.0,1144.0,20.0,20.0,22.0,25.2,2.0,0.0,0.0,155.7,25.7,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_35_17
0.277198,0.889526,92.2062,143.0,1401.0,20.0,20.0,22.1,26.0,2.0,0.0,0.0,155.7,26.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results_2/Full#rgbd_dataset_freiburg2_pioneer_slam#04-19-17_28_46
