ate,rate,duration,front_cloud_match_num,back_cloud_match_num,front_kf_num,back_kf_num,lost_timestamp,new_map_timestamp,lost_time,sum_bag_size,sum_nosampling_bag_size,ref_traj_duration,est_traj_duration,speed,nosampling_speed,subdir
0.0166884,0.926043,45.4715,0.0,0.0,20.0,20.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_58_34
0.0162646,0.926043,45.4946,0.0,0.0,20.0,20.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_55_09
0.0155038,0.926043,45.313,0.0,0.0,20.0,20.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_26_32
0.0158619,0.926043,45.3565,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_16_43
0.0157534,0.926043,45.0385,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_56_16
0.0188141,0.822794,88.1027,2157.0,2202.0,20.0,20.0,9.6,17.5,1.0,0.0,0.0,49.9,19.7,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_56_02
0.0161214,0.926043,45.7388,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_32_26
0.0195532,0.931562,68.2083,141.0,108.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_48_05
0.0251904,0.931562,69.6669,295.0,301.0,5.0,5.0,9.9,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_00_47
0.0160613,0.926043,45.4441,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_47_45
0.0161091,0.926043,45.5682,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_12_17
0.0181074,0.931562,75.9322,846.0,760.0,10.0,10.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_27_10
0.0157875,0.931562,74.262,697.0,802.0,10.0,10.0,9.8,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_20_39
0.0164506,0.928885,45.6509,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_46_53
0.012037,0.662481,94.5821,2802.0,3536.0,20.0,20.0,9.6,14.8,1.0,0.0,0.0,49.9,15.8,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_23_11
0.0170261,0.931562,72.5983,359.0,331.0,5.0,5.0,9.6,17.7,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_31_07
0.0158028,0.928885,45.3361,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_05_39
0.0179075,0.789329,88.3083,2233.0,2024.0,20.0,20.0,9.6,17.5,1.0,0.0,0.0,49.9,18.9,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_21_35
0.0161344,0.926043,45.3971,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_36_32
0.0169107,0.926043,45.3114,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_03_46
0.016614,0.926043,45.7296,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_02_53
0.0161829,0.924701,46.0617,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_58_31
0.0184147,0.824137,88.1745,2274.0,2094.0,20.0,20.0,9.6,17.5,1.0,0.0,0.0,49.9,19.7,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_27_29
0.0301431,0.931562,68.4068,152.0,75.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_41_18
0.016832,0.931562,45.1277,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-13_59_26
0.0171896,0.933067,45.6974,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_48_43
0.0163949,0.926043,45.2456,0.0,0.0,10.0,10.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_32_17
0.0165868,0.926043,45.4862,0.0,0.0,20.0,20.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_19_45
0.0152582,0.821461,88.318,2312.0,2058.0,20.0,20.0,9.6,17.5,1.0,0.0,0.0,49.9,19.6,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_48_12
0.0174059,0.926043,45.9228,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_10_22
0.0191091,0.931562,66.1932,153.0,95.0,2.0,2.0,9.6,16.9,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_04_01
0.0168715,0.926043,45.9196,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_45_55
0.0181358,0.933067,68.454,84.0,106.0,2.0,2.0,9.5,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_58_57
0.0155719,0.926043,45.5771,0.0,0.0,20.0,20.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-15_42_10
0.0157367,0.931562,74.5342,815.0,756.0,10.0,10.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_06_40
0.0184168,0.933067,102.353,928.0,1132.0,10.0,10.0,15.3,20.8,2.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_23_56
0.0158481,0.926043,45.5422,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_49_35
0.0168821,0.931562,70.8029,311.0,327.0,5.0,5.0,9.8,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_51_46
0.0168765,0.927381,45.24,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_14_21
0.017103,0.933067,45.1169,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_39_39
0.0192771,0.819951,86.0785,2172.0,2015.0,20.0,20.0,9.6,17.5,1.0,0.0,0.0,49.9,19.6,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_09_31
0.0163875,0.926043,45.0224,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_55_25
0.0159305,0.926043,45.4836,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_11_24
0.0246763,0.931562,67.9018,116.0,68.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_34_52
0.0162901,0.928885,45.9253,0.0,0.0,10.0,10.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_18_48
0.0155554,0.926043,45.6991,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_54_27
0.0163581,0.926043,46.0256,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_52_30
0.0172884,0.926043,45.1502,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_35_10
0.0165305,0.924701,45.5446,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_28_21
0.0195354,0.933067,69.0103,301.0,268.0,5.0,5.0,9.6,16.9,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_19_54
0.0220944,0.931562,67.611,150.0,115.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_01_34
0.0159914,0.926043,45.9186,0.0,0.0,10.0,10.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_00_31
0.0162936,0.928885,45.4279,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_55_53
0.0160264,0.927381,45.7051,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_04_43
0.0157223,0.927381,45.3109,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_17_40
0.0180844,0.931562,70.6206,230.0,292.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_34_17
0.0156545,0.931562,45.927,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_21_10
0.016482,0.930229,45.398,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_37_04
0.016995,0.928885,45.0989,0.0,0.0,2.0,2.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-13_58_34
0.0447178,0.933067,63.2154,165.0,136.0,2.0,2.0,9.6,14.8,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_54_37
0.0166081,0.926043,45.9969,0.0,0.0,10.0,10.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_19_46
0.0162686,0.933067,45.4736,0.0,0.0,5.0,5.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-11_35_40
0.016029,0.926043,45.5582,0.0,0.0,20.0,20.0,-1305033541.1,-1305033541.1,0.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-16_02_45
0.0170957,0.933067,74.975,829.0,783.0,10.0,10.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_17_26
0.028536,0.931562,67.8233,115.0,86.0,2.0,2.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_31_25
0.033931,0.926043,63.457,121.0,186.0,2.0,2.0,9.6,14.8,1.0,0.0,0.0,49.9,22.1,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_11_20
0.0183372,0.927381,62.5123,164.0,128.0,2.0,2.0,9.6,14.8,1.0,0.0,0.0,49.9,22.2,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-14_38_01
0.0161224,0.931562,75.9135,801.0,861.0,10.0,10.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_01_29
0.017619,0.931562,75.6831,869.0,764.0,10.0,10.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_02_52
0.018734,0.931562,70.8289,336.0,323.0,5.0,5.0,9.6,17.5,1.0,0.0,0.0,49.9,22.3,0.0,0.0,/home/red0orange/projects/Cloud-Edge-SLAM/new_results/Full#rgbd_dataset_freiburg1_floor#04-19-10_57_13
